"seqnames","start","end","width","strand","source","type","score","phase","gene_id","transcript_id","gene_type","gene_name","transcript_type","transcript_name","level","havana_gene","exon_id","tag"
"chr10",73674285,73698159,23875,"-","HAVANA","gene",NA,NA,"ENSG00000172650.13","ENSG00000172650.13","protein_coding","AGAP5","protein_coding","AGAP5","2","OTTHUMG00000018473.3",NA,"overlapping_locus"
"chr10",73744384,73769152,24769,"+","HAVANA","gene",NA,NA,"ENSG00000176986.15","ENSG00000176986.15","protein_coding","SEC24C","protein_coding","SEC24C","2","OTTHUMG00000018476.5",NA,NA
"chr10",73772863,73780251,7389,"+","HAVANA","gene",NA,NA,"ENSG00000196968.10","ENSG00000196968.10","protein_coding","FUT11","protein_coding","FUT11","2","OTTHUMG00000018483.2",NA,NA
"chr10",73782047,73783652,1606,"+","HAVANA","gene",NA,NA,"ENSG00000172586.7","ENSG00000172586.7","protein_coding","CHCHD1","protein_coding","CHCHD1","2","OTTHUMG00000018475.1",NA,NA
"chr10",73785582,73801797,16216,"+","HAVANA","gene",NA,NA,"ENSG00000214655.10","ENSG00000214655.10","protein_coding","ZSWIM8","protein_coding","ZSWIM8","2","OTTHUMG00000018486.5",NA,"overlapping_locus"
"chr10",73801911,73811798,9888,"-","HAVANA","gene",NA,NA,"ENSG00000166507.17","ENSG00000166507.17","protein_coding","NDST2","protein_coding","NDST2","2","OTTHUMG00000018489.4",NA,"overlapping_locus"
"chr10",73812501,73874591,62091,"-","HAVANA","gene",NA,NA,"ENSG00000148660.20","ENSG00000148660.20","protein_coding","CAMK2G","protein_coding","CAMK2G","2","OTTHUMG00000018492.4",NA,NA
"chr10",73909177,73917497,8321,"+","HAVANA","gene",NA,NA,"ENSG00000122861.15","ENSG00000122861.15","protein_coding","PLAU","protein_coding","PLAU","2","OTTHUMG00000018494.5",NA,NA
"chr10",73909969,73922777,12809,"-","HAVANA","gene",NA,NA,"ENSG00000222047.8","ENSG00000222047.8","protein_coding","C10orf55","protein_coding","C10orf55","2","OTTHUMG00000018496.1",NA,NA
"chr10",73995193,74120254,125062,"+","HAVANA","gene",NA,NA,"ENSG00000035403.17","ENSG00000035403.17","protein_coding","VCL","protein_coding","VCL","2","OTTHUMG00000018498.4",NA,"overlapping_locus"
"chr10",74121364,74151063,29700,"-","HAVANA","gene",NA,NA,"ENSG00000185009.12","ENSG00000185009.12","protein_coding","AP3M1","protein_coding","AP3M1","2","OTTHUMG00000018497.2",NA,NA
"chr10",74151185,74709303,558119,"+","HAVANA","gene",NA,NA,"ENSG00000156110.13","ENSG00000156110.13","protein_coding","ADK","protein_coding","ADK","2","OTTHUMG00000018506.2",NA,"overlapping_locus"
"chr10",74825582,75032622,207041,"+","HAVANA","gene",NA,NA,"ENSG00000156650.12","ENSG00000156650.12","protein_coding","KAT6B","protein_coding","KAT6B","2","OTTHUMG00000018509.2",NA,NA
"chr10",75037836,75058514,20679,"-","HAVANA","gene",NA,NA,"ENSG00000188716.5","ENSG00000188716.5","protein_coding","DUPD1","protein_coding","DUPD1","2","OTTHUMG00000018512.3",NA,NA
"chr10",75094432,75109221,14790,"-","HAVANA","gene",NA,NA,"ENSG00000079393.20","ENSG00000079393.20","protein_coding","DUSP13","protein_coding","DUSP13","1","OTTHUMG00000018516.10",NA,NA
"chr10",75099586,75182123,82538,"+","HAVANA","gene",NA,NA,"ENSG00000156671.12","ENSG00000156671.12","protein_coding","SAMD8","protein_coding","SAMD8","2","OTTHUMG00000018515.4",NA,"overlapping_locus"
"chr10",75210154,75231448,21295,"+","HAVANA","gene",NA,NA,"ENSG00000165637.13","ENSG00000165637.13","protein_coding","VDAC2","protein_coding","VDAC2","2","OTTHUMG00000018517.6",NA,NA
"chr10",75233969,75236030,2062,"-","HAVANA","gene",NA,NA,"ENSG00000165644.10","ENSG00000165644.10","protein_coding","COMTD1","protein_coding","COMTD1","2","OTTHUMG00000018518.2",NA,NA
"chr10",75397830,75401518,3689,"-","HAVANA","gene",NA,NA,"ENSG00000165655.16","ENSG00000165655.16","protein_coding","ZNF503","protein_coding","ZNF503","2","OTTHUMG00000018526.2",NA,"overlapping_locus"
"chr10",75431453,76560167,1128715,"+","HAVANA","gene",NA,NA,"ENSG00000148655.14","ENSG00000148655.14","protein_coding","C10orf11","protein_coding","C10orf11","1","OTTHUMG00000018532.4",NA,"overlapping_locus"
"chr10",76869601,77638369,768769,"-","HAVANA","gene",NA,NA,"ENSG00000156113.22","ENSG00000156113.22","protein_coding","KCNMA1","protein_coding","KCNMA1","1","OTTHUMG00000018543.32",NA,"overlapping_locus"
"chr10",77793544,77926526,132983,"-","HAVANA","gene",NA,NA,"ENSG00000151208.16","ENSG00000151208.16","protein_coding","DLG5","protein_coding","DLG5","2","OTTHUMG00000018548.4",NA,"ncRNA_host"
"chr10",77969251,78029545,60295,"-","HAVANA","gene",NA,NA,"ENSG00000148606.12","ENSG00000148606.12","protein_coding","POLR3A","protein_coding","POLR3A","2","OTTHUMG00000018550.2",NA,NA
"chr10",78033760,78056812,23053,"+","HAVANA","gene",NA,NA,"ENSG00000138326.18","ENSG00000138326.18","protein_coding","RPS24","protein_coding","RPS24","2","OTTHUMG00000018549.3",NA,NA
"chr10",79069035,79316528,247494,"+","HAVANA","gene",NA,NA,"ENSG00000108175.16","ENSG00000108175.16","protein_coding","ZMIZ1","protein_coding","ZMIZ1","2","OTTHUMG00000018560.2",NA,NA
"chr10",79347469,79355337,7869,"+","HAVANA","gene",NA,NA,"ENSG00000108179.13","ENSG00000108179.13","protein_coding","PPIF","protein_coding","PPIF","2","OTTHUMG00000018562.4",NA,NA
"chr10",79382325,79445627,63303,"-","HAVANA","gene",NA,NA,"ENSG00000165424.6","ENSG00000165424.6","protein_coding","ZCCHC24","protein_coding","ZCCHC24","2","OTTHUMG00000018561.1",NA,NA
"chr10",79512601,79516440,3840,"+","HAVANA","gene",NA,NA,"ENSG00000253626.3","ENSG00000253626.3","protein_coding","EIF5AL1","protein_coding","EIF5AL1","2","OTTHUMG00000018563.5",NA,"retrogene"
"chr10",79555852,79560402,4551,"-","HAVANA","gene",NA,NA,"ENSG00000185303.16","ENSG00000185303.16","protein_coding","SFTPA2","protein_coding","SFTPA2","2","OTTHUMG00000018566.3",NA,NA
"chr10",79610939,79615455,4517,"+","HAVANA","gene",NA,NA,"ENSG00000122852.14","ENSG00000122852.14","protein_coding","SFTPA1","protein_coding","SFTPA1","2","OTTHUMG00000018565.5",NA,NA
"chr10",79703227,79714681,11455,"+","HAVANA","gene",NA,NA,"ENSG00000188199.10","ENSG00000188199.10","protein_coding","NUTM2B","protein_coding","NUTM2B","2","OTTHUMG00000018572.3",NA,NA
"chr10",79841358,79850878,9521,"+","HAVANA","gene",NA,NA,"ENSG00000228570.7","ENSG00000228570.7","protein_coding","NUTM2E","protein_coding","NUTM2E","2","OTTHUMG00000018586.4",NA,NA
"chr10",79937740,79982614,44875,"-","HAVANA","gene",NA,NA,"ENSG00000133661.15","ENSG00000133661.15","protein_coding","SFTPD","protein_coding","SFTPD","2","OTTHUMG00000018590.5",NA,"overlapping_locus"
"chr10",80078646,80092557,13912,"+","HAVANA","gene",NA,NA,"ENSG00000133678.13","ENSG00000133678.13","protein_coding","TMEM254","protein_coding","TMEM254","2","OTTHUMG00000018602.1",NA,NA
"chr10",80131682,80145359,13678,"+","HAVANA","gene",NA,NA,"ENSG00000189129.13","ENSG00000189129.13","protein_coding","PLAC9","protein_coding","PLAC9","2","OTTHUMG00000018596.2",NA,NA
"chr10",80150889,80205572,54684,"-","HAVANA","gene",NA,NA,"ENSG00000122359.17","ENSG00000122359.17","protein_coding","ANXA11","protein_coding","ANXA11","2","OTTHUMG00000018604.3",NA,NA
"chr10",80271820,80289684,17865,"-","HAVANA","gene",NA,NA,"ENSG00000151224.12","ENSG00000151224.12","protein_coding","MAT1A","protein_coding","MAT1A","2","OTTHUMG00000018613.2",NA,NA
"chr10",80336105,80356755,20651,"-","HAVANA","gene",NA,NA,"ENSG00000170788.13","ENSG00000170788.13","protein_coding","DYDC1","protein_coding","DYDC1","2","OTTHUMG00000018609.2",NA,NA
"chr10",80344745,80368073,23329,"+","HAVANA","gene",NA,NA,"ENSG00000133665.12","ENSG00000133665.12","protein_coding","DYDC2","protein_coding","DYDC2","2","OTTHUMG00000018610.3",NA,NA
"chr10",80407829,80437115,29287,"+","HAVANA","gene",NA,NA,"ENSG00000122378.13","ENSG00000122378.13","protein_coding","FAM213A","protein_coding","FAM213A","2","OTTHUMG00000018614.3",NA,NA
"chr10",80454166,80533123,78958,"+","HAVANA","gene",NA,NA,"ENSG00000108219.14","ENSG00000108219.14","protein_coding","TSPAN14","protein_coding","TSPAN14","2","OTTHUMG00000018615.4",NA,NA
"chr10",80537902,80646560,108659,"+","HAVANA","gene",NA,NA,"ENSG00000178217.13","ENSG00000178217.13","protein_coding","SH2D4B","protein_coding","SH2D4B","2","OTTHUMG00000018617.4",NA,NA
"chr10",81875314,82987179,1111866,"+","HAVANA","gene",NA,NA,"ENSG00000185737.12","ENSG00000185737.12","protein_coding","NRG3","protein_coding","NRG3","2","OTTHUMG00000018626.5",NA,"ncRNA_host"
"chr10",84141462,84153245,11784,"+","HAVANA","gene",NA,NA,"ENSG00000165678.20","ENSG00000165678.20","protein_coding","GHITM","protein_coding","GHITM","2","OTTHUMG00000018637.2",NA,NA
"chr10",84173738,84185294,11557,"+","HAVANA","gene",NA,NA,"ENSG00000188373.4","ENSG00000188373.4","protein_coding","C10orf99","protein_coding","C10orf99","2","OTTHUMG00000018635.1",NA,NA
"chr10",84194635,84219621,24987,"+","HAVANA","gene",NA,NA,"ENSG00000148600.14","ENSG00000148600.14","protein_coding","CDHR1","protein_coding","CDHR1","2","OTTHUMG00000018634.2",NA,NA
"chr10",84220495,84225589,5095,"-","HAVANA","gene",NA,NA,"ENSG00000204033.9","ENSG00000204033.9","protein_coding","LRIT2","protein_coding","LRIT2","2","OTTHUMG00000018633.4",NA,NA
"chr10",84231593,84241461,9869,"-","HAVANA","gene",NA,NA,"ENSG00000148602.5","ENSG00000148602.5","protein_coding","LRIT1","protein_coding","LRIT1","2","OTTHUMG00000018632.1",NA,NA
"chr10",84245053,84259960,14908,"+","HAVANA","gene",NA,NA,"ENSG00000148604.13","ENSG00000148604.13","protein_coding","RGR","protein_coding","RGR","2","OTTHUMG00000018636.1",NA,NA
"chr10",84328586,84518521,189936,"+","HAVANA","gene",NA,NA,"ENSG00000107771.15","ENSG00000107771.15","protein_coding","CCSER2","protein_coding","CCSER2","2","OTTHUMG00000018641.2",NA,"overlapping_locus"
"chr10",85599555,86366493,766939,"-","HAVANA","gene",NA,NA,"ENSG00000182771.18","ENSG00000182771.18","protein_coding","GRID1","protein_coding","GRID1","2","OTTHUMG00000018650.6",NA,"ncRNA_host"
"chr10",86435256,86521815,86560,"-","HAVANA","gene",NA,NA,"ENSG00000062650.17","ENSG00000062650.17","protein_coding","WAPL","protein_coding","WAPL","2","OTTHUMG00000018651.2",NA,NA
"chr10",86654557,86666848,12292,"+","HAVANA","gene",NA,NA,"ENSG00000122375.11","ENSG00000122375.11","protein_coding","OPN4","protein_coding","OPN4","2","OTTHUMG00000018654.3",NA,NA
"chr10",86668449,86736068,67620,"+","HAVANA","gene",NA,NA,"ENSG00000122367.19","ENSG00000122367.19","protein_coding","LDB3","protein_coding","LDB3","2","OTTHUMG00000018655.7",NA,NA
"chr10",86756601,86932838,176238,"+","HAVANA","gene",NA,NA,"ENSG00000107779.13","ENSG00000107779.13","protein_coding","BMPR1A","protein_coding","BMPR1A","2","OTTHUMG00000018657.8",NA,"ncRNA_host"
"chr10",86935540,86957863,22324,"-","HAVANA","gene",NA,NA,"ENSG00000173269.13","ENSG00000173269.13","protein_coding","MMRN2","protein_coding","MMRN2","1","OTTHUMG00000018663.4",NA,"overlapping_locus"
"chr10",86958618,86963260,4643,"+","HAVANA","gene",NA,NA,"ENSG00000173267.13","ENSG00000173267.13","protein_coding","SNCG","protein_coding","SNCG","2","OTTHUMG00000018656.1",NA,NA
"chr10",86983854,86983934,81,"+","HAVANA","gene",NA,NA,"ENSG00000148671.13","ENSG00000148671.13","protein_coding","ADIRF","protein_coding","ADIRF","2","OTTHUMG00000018668.3",NA,"overlapping_locus"
"chr10",87020306,87024730,4425,"+","HAVANA","gene",NA,NA,"ENSG00000188100.8","ENSG00000188100.8","protein_coding","FAM25A","protein_coding","FAM25A","2","OTTHUMG00000018664.2",NA,"overlapping_locus"
"chr10",87050486,87094866,44381,"-","HAVANA","gene",NA,NA,"ENSG00000148672.8","ENSG00000148672.8","protein_coding","GLUD1","protein_coding","GLUD1","2","OTTHUMG00000018666.1",NA,NA
"chr10",87094161,87191468,97308,"+","HAVANA","gene",NA,NA,"ENSG00000122376.11","ENSG00000122376.11","protein_coding","FAM35A","protein_coding","FAM35A","2","OTTHUMG00000018669.4",NA,"overlapping_locus"
"chr10",87225448,87236908,11461,"+","HAVANA","gene",NA,NA,"ENSG00000184923.12","ENSG00000184923.12","protein_coding","NUTM2A","protein_coding","NUTM2A","2","OTTHUMG00000018670.3",NA,NA
"chr10",87357883,87370695,12813,"+","HAVANA","gene",NA,NA,"ENSG00000214562.14","ENSG00000214562.14","protein_coding","NUTM2D","protein_coding","NUTM2D","2","OTTHUMG00000018672.3",NA,"overlapping_locus"
"chr10",87504875,87553460,48586,"+","HAVANA","gene",NA,NA,"ENSG00000107789.15","ENSG00000107789.15","protein_coding","MINPP1","protein_coding","MINPP1","2","OTTHUMG00000018678.1",NA,NA
"chr10",87659613,87747705,88093,"+","HAVANA","gene",NA,NA,"ENSG00000198682.12","ENSG00000198682.12","protein_coding","PAPSS2","protein_coding","PAPSS2","2","OTTHUMG00000018683.1",NA,NA
"chr10",87751512,87841343,89832,"-","HAVANA","gene",NA,NA,"ENSG00000138138.13","ENSG00000138138.13","protein_coding","ATAD1","protein_coding","ATAD1","2","OTTHUMG00000018685.1",NA,"ncRNA_host"
"chr10",87859161,87863112,3952,"-","HAVANA","gene",NA,NA,"ENSG00000227268.3","ENSG00000227268.3","protein_coding","KLLN","protein_coding","KLLN","2","OTTHUMG00000186455.1",NA,NA
"chr10",87863438,87971930,108493,"+","HAVANA","gene",NA,NA,"ENSG00000171862.10","ENSG00000171862.10","protein_coding","PTEN","protein_coding","PTEN","2","OTTHUMG00000018688.2",NA,"overlapping_locus"
"chr10",88273864,88584530,310667,"-","HAVANA","gene",NA,NA,"ENSG00000184719.11","ENSG00000184719.11","protein_coding","RNLS","protein_coding","RNLS","2","OTTHUMG00000018692.1",NA,NA
"chr10",88586762,88606976,20215,"+","HAVANA","gene",NA,NA,"ENSG00000204022.9","ENSG00000204022.9","protein_coding","LIPJ","protein_coding","LIPJ","2","OTTHUMG00000018691.3",NA,NA
"chr10",88664441,88678814,14374,"+","HAVANA","gene",NA,NA,"ENSG00000182333.14","ENSG00000182333.14","protein_coding","LIPF","protein_coding","LIPF","2","OTTHUMG00000018695.2",NA,NA
"chr10",88724544,88752786,28243,"+","HAVANA","gene",NA,NA,"ENSG00000204021.3","ENSG00000204021.3","protein_coding","LIPK","protein_coding","LIPK","2","OTTHUMG00000018693.2",NA,"overlapping_locus"
"chr10",88761406,88778242,16837,"+","HAVANA","gene",NA,NA,"ENSG00000204020.5","ENSG00000204020.5","protein_coding","LIPN","protein_coding","LIPN","2","OTTHUMG00000018694.3",NA,NA
"chr10",88802730,88820546,17817,"+","HAVANA","gene",NA,NA,"ENSG00000173239.13","ENSG00000173239.13","protein_coding","LIPM","protein_coding","LIPM","2","OTTHUMG00000018698.4",NA,NA
"chr10",88822132,88851818,29687,"-","HAVANA","gene",NA,NA,"ENSG00000152766.5","ENSG00000152766.5","protein_coding","ANKRD22","protein_coding","ANKRD22","2","OTTHUMG00000018699.1",NA,NA
"chr10",88879734,88975153,95420,"+","HAVANA","gene",NA,NA,"ENSG00000138134.11","ENSG00000138134.11","protein_coding","STAMBPL1","protein_coding","STAMBPL1","2","OTTHUMG00000018702.1",NA,"overlapping_locus"
"chr10",88938061,88990959,52899,"-","HAVANA","gene",NA,NA,"ENSG00000107796.13","ENSG00000107796.13","protein_coding","ACTA2","protein_coding","ACTA2","2","OTTHUMG00000018700.2",NA,NA
"chr10",88990582,89015785,25204,"+","HAVANA","gene",NA,NA,"ENSG00000026103.21","ENSG00000026103.21","protein_coding","FAS","protein_coding","FAS","1","OTTHUMG00000018701.8",NA,"ncRNA_host"
"chr10",89205629,89207314,1686,"-","HAVANA","gene",NA,NA,"ENSG00000138135.6","ENSG00000138135.6","protein_coding","CH25H","protein_coding","CH25H","2","OTTHUMG00000018705.1",NA,NA
"chr10",89213569,89414557,200989,"-","HAVANA","gene",NA,NA,"ENSG00000107798.17","ENSG00000107798.17","protein_coding","LIPA","protein_coding","LIPA","2","OTTHUMG00000018716.3",NA,NA
"chr10",89283694,89309276,25583,"+","HAVANA","gene",NA,NA,"ENSG00000119922.9","ENSG00000119922.9","protein_coding","IFIT2","protein_coding","IFIT2","2","OTTHUMG00000018707.2",NA,"overlapping_locus"
"chr10",89327894,89340971,13078,"+","HAVANA","gene",NA,NA,"ENSG00000119917.13","ENSG00000119917.13","protein_coding","IFIT3","protein_coding","IFIT3","2","OTTHUMG00000018708.1",NA,NA
"chr10",89378056,89385205,7150,"+","HAVANA","gene",NA,NA,"ENSG00000204010.3","ENSG00000204010.3","protein_coding","IFIT1B","protein_coding","IFIT1B","2","OTTHUMG00000018709.3",NA,NA
"chr10",89392546,89406486,13941,"+","HAVANA","gene",NA,NA,"ENSG00000185745.9","ENSG00000185745.9","protein_coding","IFIT1","protein_coding","IFIT1","2","OTTHUMG00000018712.1",NA,NA
"chr10",89414586,89421001,6416,"+","HAVANA","gene",NA,NA,"ENSG00000152778.8","ENSG00000152778.8","protein_coding","IFIT5","protein_coding","IFIT5","2","OTTHUMG00000018713.1",NA,NA
"chr10",89430299,89556641,126343,"-","HAVANA","gene",NA,NA,"ENSG00000152779.13","ENSG00000152779.13","protein_coding","SLC16A12","protein_coding","SLC16A12","2","OTTHUMG00000018714.5",NA,NA
"chr10",89579497,89645572,66076,"-","HAVANA","gene",NA,NA,"ENSG00000152782.16","ENSG00000152782.16","protein_coding","PANK1","protein_coding","PANK1","2","OTTHUMG00000018718.1",NA,"ncRNA_host"
"chr10",89701610,89774939,73330,"+","HAVANA","gene",NA,NA,"ENSG00000138182.14","ENSG00000138182.14","protein_coding","KIF20B","protein_coding","KIF20B","2","OTTHUMG00000018725.2",NA,NA
"chr10",90740823,90857698,116876,"-","HAVANA","gene",NA,NA,"ENSG00000148680.15","ENSG00000148680.15","protein_coding","HTR7","protein_coding","HTR7","2","OTTHUMG00000018732.1",NA,NA
"chr10",90871716,90908553,36838,"+","HAVANA","gene",NA,NA,"ENSG00000148688.13","ENSG00000148688.13","protein_coding","RPP30","protein_coding","RPP30","2","OTTHUMG00000018733.2",NA,NA
"chr10",90912096,90921276,9181,"-","HAVANA","gene",NA,NA,"ENSG00000148677.6","ENSG00000148677.6","protein_coding","ANKRD1","protein_coding","ANKRD1","2","OTTHUMG00000018734.1",NA,NA
"chr10",91163012,91284331,121320,"+","HAVANA","gene",NA,NA,"ENSG00000180628.14","ENSG00000180628.14","protein_coding","PCGF5","protein_coding","PCGF5","2","OTTHUMG00000018740.1",NA,NA
"chr10",91409280,91514829,105550,"+","HAVANA","gene",NA,NA,"ENSG00000165338.16","ENSG00000165338.16","protein_coding","HECTD2","protein_coding","HECTD2","2","OTTHUMG00000018742.6",NA,NA
"chr10",91628442,91633054,4613,"-","HAVANA","gene",NA,NA,"ENSG00000119938.8","ENSG00000119938.8","protein_coding","PPP1R3C","protein_coding","PPP1R3C","2","OTTHUMG00000018745.1",NA,NA
"chr10",91798312,91865276,66965,"+","HAVANA","gene",NA,NA,"ENSG00000107854.5","ENSG00000107854.5","protein_coding","TNKS2","protein_coding","TNKS2","2","OTTHUMG00000018747.1",NA,NA
"chr10",91906589,91909483,2895,"-","HAVANA","gene",NA,NA,"ENSG00000174721.9","ENSG00000174721.9","protein_coding","FGFBP3","protein_coding","FGFBP3","2","OTTHUMG00000018751.1",NA,NA
"chr10",91923769,92030325,106557,"+","HAVANA","gene",NA,NA,"ENSG00000095564.13","ENSG00000095564.13","protein_coding","BTAF1","protein_coding","BTAF1","2","OTTHUMG00000018752.5",NA,NA
"chr10",92046692,92291087,244396,"-","HAVANA","gene",NA,NA,"ENSG00000107864.14","ENSG00000107864.14","protein_coding","CPEB3","protein_coding","CPEB3","2","OTTHUMG00000018756.4",NA,"ncRNA_host"
"chr10",92291163,92353964,62802,"+","HAVANA","gene",NA,NA,"ENSG00000198060.9","ENSG00000198060.9","protein_coding","MARCH5","protein_coding","MARCH5","2","OTTHUMG00000018757.2",NA,"ncRNA_host"
"chr10",92451684,92574076,122393,"-","HAVANA","gene",NA,NA,"ENSG00000119912.15","ENSG00000119912.15","protein_coding","IDE","protein_coding","IDE","2","OTTHUMG00000018759.4",NA,NA
"chr10",92593286,92655395,62110,"+","HAVANA","gene",NA,NA,"ENSG00000138160.5","ENSG00000138160.5","protein_coding","KIF11","protein_coding","KIF11","2","OTTHUMG00000018761.2",NA,NA
"chr10",92689951,92695646,5696,"+","HAVANA","gene",NA,NA,"ENSG00000152804.10","ENSG00000152804.10","protein_coding","HHEX","protein_coding","HHEX","1","OTTHUMG00000018762.3",NA,NA
"chr10",92834713,93059493,224781,"+","HAVANA","gene",NA,NA,"ENSG00000138190.16","ENSG00000138190.16","protein_coding","EXOC6","protein_coding","EXOC6","2","OTTHUMG00000018767.5",NA,NA
"chr10",93060808,93069536,8729,"+","HAVANA","gene",NA,NA,"ENSG00000187553.8","ENSG00000187553.8","protein_coding","CYP26C1","protein_coding","CYP26C1","2","OTTHUMG00000018766.4",NA,NA
"chr10",93073475,93077890,4416,"+","HAVANA","gene",NA,NA,"ENSG00000095596.11","ENSG00000095596.11","protein_coding","CYP26A1","protein_coding","CYP26A1","2","OTTHUMG00000018765.4",NA,NA
"chr10",93306429,93482317,175889,"-","HAVANA","gene",NA,NA,"ENSG00000138119.16","ENSG00000138119.16","protein_coding","MYOF","protein_coding","MYOF","2","OTTHUMG00000018772.5",NA,NA
"chr10",93496632,93529092,32461,"+","HAVANA","gene",NA,NA,"ENSG00000138180.15","ENSG00000138180.15","protein_coding","CEP55","protein_coding","CEP55","2","OTTHUMG00000018774.1",NA,NA
"chr10",93566665,93604480,37816,"+","HAVANA","gene",NA,NA,"ENSG00000186188.10","ENSG00000186188.10","protein_coding","FFAR4","protein_coding","FFAR4","2","OTTHUMG00000034409.2",NA,NA
"chr10",93591687,93601744,10058,"-","HAVANA","gene",NA,NA,"ENSG00000138207.13","ENSG00000138207.13","protein_coding","RBP4","protein_coding","RBP4","2","OTTHUMG00000018773.2",NA,NA
